생산량,년도,지역,작물명,단위
11238,2017,강원도,시설수박:생산량,톤
9428,2018,강원도,시설수박:생산량,톤
11053,2019,강원도,시설수박:생산량,톤
9444,2020,강원도,시설수박:생산량,톤
14732,2021,강원도,시설수박:생산량,톤
17060,2022,강원도,시설수박:생산량,톤
2,2013,강원도,참외:면적,ha
6,2014,강원도,참외:면적,ha
1,2015,강원도,참외:면적,ha
37,2016,강원도,참외:면적,ha
26.2583,2017,강원도,참외:면적,ha
19.2181,2018,강원도,참외:면적,ha
25.7645,2019,강원도,참외:면적,ha
27.5057,2020,강원도,참외:면적,ha
13.0033,2021,강원도,참외:면적,ha
17.8568,2022,강원도,참외:면적,ha
51,2013,강원도,참외:생산량,톤
157,2014,강원도,참외:생산량,톤
21,2015,강원도,참외:생산량,톤
882,2016,강원도,참외:생산량,톤
552,2017,강원도,참외:생산량,톤
429,2018,강원도,참외:생산량,톤
583,2019,강원도,참외:생산량,톤
564,2020,강원도,참외:생산량,톤
228,2021,강원도,참외:생산량,톤
338,2022,강원도,참외:생산량,톤
1,2013,강원도,노지참외:면적,ha
6,2014,강원도,노지참외:면적,ha
1,2015,강원도,노지참외:면적,ha
3,2016,강원도,노지참외:면적,ha
8.9092,2017,강원도,노지참외:면적,ha
3.6191,2018,강원도,노지참외:면적,ha
5.9008,2019,강원도,노지참외:면적,ha
11.6037,2020,강원도,노지참외:면적,ha
9.0462,2021,강원도,노지참외:면적,ha
10.5465,2022,강원도,노지참외:면적,ha
2158,2013,강원도,노지참외:10a당 생산량,kg
2610,2014,강원도,노지참외:10a당 생산량,kg
2148,2015,강원도,노지참외:10a당 생산량,kg
1408,2016,강원도,노지참외:10a당 생산량,kg
1384,2017,강원도,노지참외:10a당 생산량,kg
1990,2018,강원도,노지참외:10a당 생산량,kg
1423,2019,강원도,노지참외:10a당 생산량,kg
1423,2020,강원도,노지참외:10a당 생산량,kg
1428,2021,강원도,노지참외:10a당 생산량,kg
1427,2022,강원도,노지참외:10a당 생산량,kg
22,2013,강원도,노지참외:생산량,톤
157,2014,강원도,노지참외:생산량,톤
21,2015,강원도,노지참외:생산량,톤
42,2016,강원도,노지참외:생산량,톤
123,2017,강원도,노지참외:생산량,톤
72,2018,강원도,노지참외:생산량,톤
84,2019,강원도,노지참외:생산량,톤
165,2020,강원도,노지참외:생산량,톤
129,2021,강원도,노지참외:생산량,톤
150,2022,강원도,노지참외:생산량,톤
1,2013,강원도,시설참외:면적,ha
0,2014,강원도,시설참외:면적,ha
0,2015,강원도,시설참외:면적,ha
34,2016,강원도,시설참외:면적,ha
17.3491,2017,강원도,시설참외:면적,ha
15.599,2018,강원도,시설참외:면적,ha
19.8637,2019,강원도,시설참외:면적,ha
15.902,2020,강원도,시설참외:면적,ha
3.9571,2021,강원도,시설참외:면적,ha
7.3103,2022,강원도,시설참외:면적,ha
2930,2013,강원도,시설참외:10a당 생산량,kg
0,2014,강원도,시설참외:10a당 생산량,kg
0,2015,강원도,시설참외:10a당 생산량,kg
2471,2016,강원도,시설참외:10a당 생산량,kg
2471,2017,강원도,시설참외:10a당 생산량,kg
2290,2018,강원도,시설참외:10a당 생산량,kg
2512,2019,강원도,시설참외:10a당 생산량,kg
2512,2020,강원도,시설참외:10a당 생산량,kg
2494,2021,강원도,시설참외:10a당 생산량,kg
2570,2022,강원도,시설참외:10a당 생산량,kg
29,2013,강원도,시설참외:생산량,톤
0,2014,강원도,시설참외:생산량,톤
0,2015,강원도,시설참외:생산량,톤
840,2016,강원도,시설참외:생산량,톤
429,2017,강원도,시설참외:생산량,톤
357,2018,강원도,시설참외:생산량,톤
499,2019,강원도,시설참외:생산량,톤
399,2020,강원도,시설참외:생산량,톤
99,2021,강원도,시설참외:생산량,톤
188,2022,강원도,시설참외:생산량,톤
26,2013,강원도,딸기:면적,ha
16,2014,강원도,딸기:면적,ha
24,2015,강원도,딸기:면적,ha
48,2016,강원도,딸기:면적,ha
72.7785,2017,강원도,딸기:면적,ha
44.871,2018,강원도,딸기:면적,ha
65.21,2019,강원도,딸기:면적,ha
78.0597,2020,강원도,딸기:면적,ha
31.9722,2021,강원도,딸기:면적,ha
33.4241,2022,강원도,딸기:면적,ha
528,2013,강원도,딸기:생산량,톤
318,2014,강원도,딸기:생산량,톤
476,2015,강원도,딸기:생산량,톤
1018,2016,강원도,딸기:생산량,톤
1460,2017,강원도,딸기:생산량,톤
889,2018,강원도,딸기:생산량,톤
1382,2019,강원도,딸기:생산량,톤
1562,2020,강원도,딸기:생산량,톤
627,2021,강원도,딸기:생산량,톤
704,2022,강원도,딸기:생산량,톤
0,2013,강원도,노지딸기:면적,ha
0,2014,강원도,노지딸기:면적,ha
0,2015,강원도,노지딸기:면적,ha
1,2016,강원도,노지딸기:면적,ha
3.2372,2017,강원도,노지딸기:면적,ha
3.0449,2018,강원도,노지딸기:면적,ha
11.4504,2019,강원도,노지딸기:면적,ha
7.002,2020,강원도,노지딸기:면적,ha
3.2707,2021,강원도,노지딸기:면적,ha
4.2679,2022,강원도,노지딸기:면적,ha
0,2013,강원도,노지딸기:10a당 생산량,kg
0,2014,강원도,노지딸기:10a당 생산량,kg
0,2015,강원도,노지딸기:10a당 생산량,kg
1853,2016,강원도,노지딸기:10a당 생산량,kg
1918,2017,강원도,노지딸기:10a당 생산량,kg
1678,2018,강원도,노지딸기:10a당 생산량,kg
1847,2019,강원도,노지딸기:10a당 생산량,kg
1308,2020,강원도,노지딸기:10a당 생산량,kg
1322,2021,강원도,노지딸기:10a당 생산량,kg
1151,2022,강원도,노지딸기:10a당 생산량,kg
0,2013,강원도,노지딸기:생산량,톤
0,2014,강원도,노지딸기:생산량,톤
0,2015,강원도,노지딸기:생산량,톤
19,2016,강원도,노지딸기:생산량,톤
62,2017,강원도,노지딸기:생산량,톤
51,2018,강원도,노지딸기:생산량,톤
211,2019,강원도,노지딸기:생산량,톤
92,2020,강원도,노지딸기:생산량,톤
43,2021,강원도,노지딸기:생산량,톤
49,2022,강원도,노지딸기:생산량,톤
26,2013,강원도,시설딸기:면적,ha
16,2014,강원도,시설딸기:면적,ha
24,2015,강원도,시설딸기:면적,ha
47,2016,강원도,시설딸기:면적,ha
69.5413,2017,강원도,시설딸기:면적,ha
41.8261,2018,강원도,시설딸기:면적,ha
53.7596,2019,강원도,시설딸기:면적,ha
71.0577,2020,강원도,시설딸기:면적,ha
28.7015,2021,강원도,시설딸기:면적,ha
29.1562,2022,강원도,시설딸기:면적,ha
2031,2013,강원도,시설딸기:10a당 생산량,kg
1985,2014,강원도,시설딸기:10a당 생산량,kg
1985,2015,강원도,시설딸기:10a당 생산량,kg
2125,2016,강원도,시설딸기:10a당 생산량,kg
2011,2017,강원도,시설딸기:10a당 생산량,kg
2003,2018,강원도,시설딸기:10a당 생산량,kg
2179,2019,강원도,시설딸기:10a당 생산량,kg
2069,2020,강원도,시설딸기:10a당 생산량,kg
2036,2021,강원도,시설딸기:10a당 생산량,kg
2247,2022,강원도,시설딸기:10a당 생산량,kg
528,2013,강원도,시설딸기:생산량,톤
318,2014,강원도,시설딸기:생산량,톤
476,2015,강원도,시설딸기:생산량,톤
999,2016,강원도,시설딸기:생산량,톤
1398,2017,강원도,시설딸기:생산량,톤
838,2018,강원도,시설딸기:생산량,톤
1171,2019,강원도,시설딸기:생산량,톤
1470,2020,강원도,시설딸기:생산량,톤
584,2021,강원도,시설딸기:생산량,톤
655,2022,강원도,시설딸기:생산량,톤
541,2013,강원도,오이:면적,ha
681,2014,강원도,오이:면적,ha
646,2015,강원도,오이:면적,ha
782,2016,강원도,오이:면적,ha
915.4726,2017,강원도,오이:면적,ha
771.905,2018,강원도,오이:면적,ha
805.4916,2019,강원도,오이:면적,ha
905.2296,2020,강원도,오이:면적,ha
715.3742,2021,강원도,오이:면적,ha
723.2464,2022,강원도,오이:면적,ha
29442,2013,강원도,오이:생산량,톤
40331,2014,강원도,오이:생산량,톤
32857,2015,강원도,오이:생산량,톤
38504,2016,강원도,오이:생산량,톤
45918,2017,강원도,오이:생산량,톤
34615,2018,강원도,오이:생산량,톤
37490,2019,강원도,오이:생산량,톤
41476,2020,강원도,오이:생산량,톤
32507,2021,강원도,오이:생산량,톤
34242,2022,강원도,오이:생산량,톤
259,2013,강원도,노지오이:면적,ha
346,2014,강원도,노지오이:면적,ha
284,2015,강원도,노지오이:면적,ha
367,2016,강원도,노지오이:면적,ha
451.7765,2017,강원도,노지오이:면적,ha
385.1079,2018,강원도,노지오이:면적,ha
392.8201,2019,강원도,노지오이:면적,ha
488.3489,2020,강원도,노지오이:면적,ha
431.3586,2021,강원도,노지오이:면적,ha
344.1923,2022,강원도,노지오이:면적,ha
4431,2013,강원도,노지오이:10a당 생산량,kg
3904,2014,강원도,노지오이:10a당 생산량,kg
3817,2015,강원도,노지오이:10a당 생산량,kg
4643,2016,강원도,노지오이:10a당 생산량,kg
4253,2017,강원도,노지오이:10a당 생산량,kg
3849,2018,강원도,노지오이:10a당 생산량,kg
4352,2019,강원도,노지오이:10a당 생산량,kg
4241,2020,강원도,노지오이:10a당 생산량,kg
4246,2021,강원도,노지오이:10a당 생산량,kg
4309,2022,강원도,노지오이:10a당 생산량,kg
11476,2013,강원도,노지오이:생산량,톤
13508,2014,강원도,노지오이:생산량,톤
10840,2015,강원도,노지오이:생산량,톤
17040,2016,강원도,노지오이:생산량,톤
19214,2017,강원도,노지오이:생산량,톤
14823,2018,강원도,노지오이:생산량,톤
17096,2019,강원도,노지오이:생산량,톤
20711,2020,강원도,노지오이:생산량,톤
18315,2021,강원도,노지오이:생산량,톤
14831,2022,강원도,노지오이:생산량,톤
282,2013,강원도,시설오이:면적,ha
335,2014,강원도,시설오이:면적,ha
362,2015,강원도,시설오이:면적,ha
415,2016,강원도,시설오이:면적,ha
463.6961,2017,강원도,시설오이:면적,ha
386.7971,2018,강원도,시설오이:면적,ha
412.6715,2019,강원도,시설오이:면적,ha
416.8807,2020,강원도,시설오이:면적,ha
284.0156,2021,강원도,시설오이:면적,ha
379.0541,2022,강원도,시설오이:면적,ha
6371,2013,강원도,시설오이:10a당 생산량,kg
8007,2014,강원도,시설오이:10a당 생산량,kg
6082,2015,강원도,시설오이:10a당 생산량,kg
5172,2016,강원도,시설오이:10a당 생산량,kg
5759,2017,강원도,시설오이:10a당 생산량,kg
5117,2018,강원도,시설오이:10a당 생산량,kg
4942,2019,강원도,시설오이:10a당 생산량,kg
4981,2020,강원도,시설오이:10a당 생산량,kg
4997,2021,강원도,시설오이:10a당 생산량,kg
5121,2022,강원도,시설오이:10a당 생산량,kg
17966,2013,강원도,시설오이:생산량,톤
26823,2014,강원도,시설오이:생산량,톤
22017,2015,강원도,시설오이:생산량,톤
21464,2016,강원도,시설오이:생산량,톤
26704,2017,강원도,시설오이:생산량,톤
19792,2018,강원도,시설오이:생산량,톤
20394,2019,강원도,시설오이:생산량,톤
20765,2020,강원도,시설오이:생산량,톤
14192,2021,강원도,시설오이:생산량,톤
19411,2022,강원도,시설오이:생산량,톤
1207,2013,강원도,호박:면적,ha
1317,2014,강원도,호박:면적,ha
1201,2015,강원도,호박:면적,ha
918,2016,강원도,호박:면적,ha
1202.7676,2017,강원도,호박:면적,ha
1039.7234,2018,강원도,호박:면적,ha
1090.2074,2019,강원도,호박:면적,ha
994.7432,2020,강원도,호박:면적,ha
1044.487,2021,강원도,호박:면적,ha
1048.4079,2022,강원도,호박:면적,ha
34685,2013,강원도,호박:생산량,톤
37828,2014,강원도,호박:생산량,톤
29642,2015,강원도,호박:생산량,톤
24218,2016,강원도,호박:생산량,톤
32623,2017,강원도,호박:생산량,톤
26791,2018,강원도,호박:생산량,톤
28349,2019,강원도,호박:생산량,톤
26252,2020,강원도,호박:생산량,톤
27140,2021,강원도,호박:생산량,톤
27774,2022,강원도,호박:생산량,톤
1095,2013,강원도,노지호박:면적,ha
1216,2014,강원도,노지호박:면적,ha
1136,2015,강원도,노지호박:면적,ha
852,2016,강원도,노지호박:면적,ha
1102.3375,2017,강원도,노지호박:면적,ha
921.3215,2018,강원도,노지호박:면적,ha
983.6551,2019,강원도,노지호박:면적,ha
907.5773,2020,강원도,노지호박:면적,ha
1013.2839,2021,강원도,노지호박:면적,ha
993.7783,2022,강원도,노지호박:면적,ha
2765,2013,강원도,노지호박:10a당 생산량,kg
2789,2014,강원도,노지호박:10a당 생산량,kg
2467,2015,강원도,노지호박:10a당 생산량,kg
2592,2016,강원도,노지호박:10a당 생산량,kg
2652,2017,강원도,노지호박:10a당 생산량,kg
2607,2018,강원도,노지호박:10a당 생산량,kg
2516,2019,강원도,노지호박:10a당 생산량,kg
2566,2020,강원도,노지호박:10a당 생산량,kg
2574,2021,강원도,노지호박:10a당 생산량,kg
2598,2022,강원도,노지호박:10a당 생산량,kg
30277,2013,강원도,노지호박:생산량,톤
33914,2014,강원도,노지호박:생산량,톤
28025,2015,강원도,노지호박:생산량,톤
22084,2016,강원도,노지호박:생산량,톤
29234,2017,강원도,노지호박:생산량,톤
24019,2018,강원도,노지호박:생산량,톤
24749,2019,강원도,노지호박:생산량,톤
23288,2020,강원도,노지호박:생산량,톤
26082,2021,강원도,노지호박:생산량,톤
25818,2022,강원도,노지호박:생산량,톤
112,2013,강원도,시설호박:면적,ha
101,2014,강원도,시설호박:면적,ha
65,2015,강원도,시설호박:면적,ha
66,2016,강원도,시설호박:면적,ha
100.4301,2017,강원도,시설호박:면적,ha
118.4019,2018,강원도,시설호박:면적,ha
106.5523,2019,강원도,시설호박:면적,ha
87.1659,2020,강원도,시설호박:면적,ha
31.2031,2021,강원도,시설호박:면적,ha
54.6296,2022,강원도,시설호박:면적,ha
3936,2013,강원도,시설호박:10a당 생산량,kg
3875,2014,강원도,시설호박:10a당 생산량,kg
2487,2015,강원도,시설호박:10a당 생산량,kg
3234,2016,강원도,시설호박:10a당 생산량,kg
3374,2017,강원도,시설호박:10a당 생산량,kg
2341,2018,강원도,시설호박:10a당 생산량,kg
3379,2019,강원도,시설호박:10a당 생산량,kg
3400,2020,강원도,시설호박:10a당 생산량,kg
3390,2021,강원도,시설호박:10a당 생산량,kg
3580,2022,강원도,시설호박:10a당 생산량,kg
4408,2013,강원도,시설호박:생산량,톤
3914,2014,강원도,시설호박:생산량,톤
1617,2015,강원도,시설호박:생산량,톤
2134,2016,강원도,시설호박:생산량,톤
3389,2017,강원도,시설호박:생산량,톤
2772,2018,강원도,시설호박:생산량,톤
3600,2019,강원도,시설호박:생산량,톤
2964,2020,강원도,시설호박:생산량,톤
1058,2021,강원도,시설호박:생산량,톤
1956,2022,강원도,시설호박:생산량,톤
669,2013,강원도,토마토:면적,ha
860,2014,강원도,토마토:면적,ha
954,2015,강원도,토마토:면적,ha
795,2016,강원도,토마토:면적,ha
852.0309,2017,강원도,토마토:면적,ha
1060.8107,2018,강원도,토마토:면적,ha
922.1957,2019,강원도,토마토:면적,ha
905.7544,2020,강원도,토마토:면적,ha
885.4854,2021,강원도,토마토:면적,ha
932.4582,2022,강원도,토마토:면적,ha
41779,2013,강원도,토마토:생산량,톤
79782,2014,강원도,토마토:생산량,톤
63183,2015,강원도,토마토:생산량,톤
52025,2016,강원도,토마토:생산량,톤
44808,2017,강원도,토마토:생산량,톤
62535,2018,강원도,토마토:생산량,톤
49125,2019,강원도,토마토:생산량,톤
47733,2020,강원도,토마토:생산량,톤
46470,2021,강원도,토마토:생산량,톤
50120,2022,강원도,토마토:생산량,톤
0,2013,강원도,노지토마토:면적,ha
0,2014,강원도,노지토마토:면적,ha
0,2015,강원도,노지토마토:면적,ha
0,2016,강원도,노지토마토:면적,ha
0,2017,강원도,노지토마토:면적,ha
0,2018,강원도,노지토마토:면적,ha
0,2019,강원도,노지토마토:면적,ha
0,2020,강원도,노지토마토:면적,ha
0,2021,강원도,노지토마토:면적,ha
0,2022,강원도,노지토마토:면적,ha
0,2013,강원도,노지토마토:10a당 생산량,kg
0,2014,강원도,노지토마토:10a당 생산량,kg
0,2015,강원도,노지토마토:10a당 생산량,kg
0,2016,강원도,노지토마토:10a당 생산량,kg
0,2017,강원도,노지토마토:10a당 생산량,kg
0,2018,강원도,노지토마토:10a당 생산량,kg
0,2019,강원도,노지토마토:10a당 생산량,kg
0,2020,강원도,노지토마토:10a당 생산량,kg
0,2021,강원도,노지토마토:10a당 생산량,kg
0,2022,강원도,노지토마토:10a당 생산량,kg
0,2013,강원도,노지토마토:생산량,톤
0,2014,강원도,노지토마토:생산량,톤
0,2015,강원도,노지토마토:생산량,톤
0,2016,강원도,노지토마토:생산량,톤
0,2017,강원도,노지토마토:생산량,톤
0,2018,강원도,노지토마토:생산량,톤
0,2019,강원도,노지토마토:생산량,톤
0,2020,강원도,노지토마토:생산량,톤
0,2021,강원도,노지토마토:생산량,톤
0,2022,강원도,노지토마토:생산량,톤
669,2013,강원도,시설토마토:면적,ha
860,2014,강원도,시설토마토:면적,ha
954,2015,강원도,시설토마토:면적,ha
795,2016,강원도,시설토마토:면적,ha
852.0309,2017,강원도,시설토마토:면적,ha
1060.8107,2018,강원도,시설토마토:면적,ha
922.1957,2019,강원도,시설토마토:면적,ha
905.7544,2020,강원도,시설토마토:면적,ha
885.4854,2021,강원도,시설토마토:면적,ha
932.4582,2022,강원도,시설토마토:면적,ha
6245,2013,강원도,시설토마토:10a당 생산량,kg
9277,2014,강원도,시설토마토:10a당 생산량,kg
6623,2015,강원도,시설토마토:10a당 생산량,kg
6544,2016,강원도,시설토마토:10a당 생산량,kg
5259,2017,강원도,시설토마토:10a당 생산량,kg
5895,2018,강원도,시설토마토:10a당 생산량,kg
5327,2019,강원도,시설토마토:10a당 생산량,kg
5270,2020,강원도,시설토마토:10a당 생산량,kg
5248,2021,강원도,시설토마토:10a당 생산량,kg
5375,2022,강원도,시설토마토:10a당 생산량,kg
41779,2013,강원도,시설토마토:생산량,톤
79782,2014,강원도,시설토마토:생산량,톤
63183,2015,강원도,시설토마토:생산량,톤
52025,2016,강원도,시설토마토:생산량,톤
44808,2017,강원도,시설토마토:생산량,톤
62535,2018,강원도,시설토마토:생산량,톤
49125,2019,강원도,시설토마토:생산량,톤
47733,2020,강원도,시설토마토:생산량,톤
46470,2021,강원도,시설토마토:생산량,톤
50120,2022,강원도,시설토마토:생산량,톤
2583,2013,충청북도,과채류:면적,ha
3318,2014,충청북도,과채류:면적,ha
3362,2015,충청북도,과채류:면적,ha
4062,2016,충청북도,과채류:면적,ha
4120.8312,2017,충청북도,과채류:면적,ha
4292.3311,2018,충청북도,과채류:면적,ha
4098.9641,2019,충청북도,과채류:면적,ha
4174.3195,2020,충청북도,과채류:면적,ha
3456.5717,2021,충청북도,과채류:면적,ha
3424.3553,2022,충청북도,과채류:면적,ha
115462,2013,충청북도,과채류:생산량,톤
131793,2014,충청북도,과채류:생산량,톤
144237,2015,충청북도,과채류:생산량,톤
189816,2016,충청북도,과채류:생산량,톤
191325,2017,충청북도,과채류:생산량,톤
218721,2018,충청북도,과채류:생산량,톤
191872,2019,충청북도,과채류:생산량,톤
170381,2020,충청북도,과채류:생산량,톤
133536,2021,충청북도,과채류:생산량,톤
140591,2022,충청북도,과채류:생산량,톤
1372,2013,충청북도,수박:면적,ha
2010,2014,충청북도,수박:면적,ha
1444,2015,충청북도,수박:면적,ha
2193,2016,충청북도,수박:면적,ha
2390.9285,2017,충청북도,수박:면적,ha
2211.8795,2018,충청북도,수박:면적,ha
2153.1709,2019,충청북도,수박:면적,ha
2212.5501,2020,충청북도,수박:면적,ha
1947.8833,2021,충청북도,수박:면적,ha
1855.8452,2022,충청북도,수박:면적,ha
66041,2013,충청북도,수박:생산량,톤
73625,2014,충청북도,수박:생산량,톤
68185,2015,충청북도,수박:생산량,톤
102782,2016,충청북도,수박:생산량,톤
104542,2017,충청북도,수박:생산량,톤
118331,2018,충청북도,수박:생산량,톤
91447,2019,충청북도,수박:생산량,톤
69388,2020,충청북도,수박:생산량,톤
61357,2021,충청북도,수박:생산량,톤
58658,2022,충청북도,수박:생산량,톤
168,2013,충청북도,노지수박:면적,ha
236,2014,충청북도,노지수박:면적,ha
181,2015,충청북도,노지수박:면적,ha
201,2016,충청북도,노지수박:면적,ha
285.049,2017,충청북도,노지수박:면적,ha
260.5717,2018,충청북도,노지수박:면적,ha
289.6753,2019,충청북도,노지수박:면적,ha
259.3172,2020,충청북도,노지수박:면적,ha
156.5296,2021,충청북도,노지수박:면적,ha
106.9577,2022,충청북도,노지수박:면적,ha
3842,2013,충청북도,노지수박:10a당 생산량,kg
3775,2014,충청북도,노지수박:10a당 생산량,kg
3403,2015,충청북도,노지수박:10a당 생산량,kg
3664,2016,충청북도,노지수박:10a당 생산량,kg
3393,2017,충청북도,노지수박:10a당 생산량,kg
3019,2018,충청북도,노지수박:10a당 생산량,kg
3167,2019,충청북도,노지수박:10a당 생산량,kg
3167,2020,충청북도,노지수박:10a당 생산량,kg
3172,2021,충청북도,노지수박:10a당 생산량,kg
3172,2022,충청북도,노지수박:10a당 생산량,kg
6455,2013,충청북도,노지수박:생산량,톤
8909,2014,충청북도,노지수박:생산량,톤
6159,2015,충청북도,노지수박:생산량,톤
7365,2016,충청북도,노지수박:생산량,톤
9672,2017,충청북도,노지수박:생산량,톤
7867,2018,충청북도,노지수박:생산량,톤
9174,2019,충청북도,노지수박:생산량,톤
8213,2020,충청북도,노지수박:생산량,톤
4965,2021,충청북도,노지수박:생산량,톤
3393,2022,충청북도,노지수박:생산량,톤
1204,2013,충청북도,시설수박:면적,ha
1774,2014,충청북도,시설수박:면적,ha
1263,2015,충청북도,시설수박:면적,ha
1992,2016,충청북도,시설수박:면적,ha
2105.8795,2017,충청북도,시설수박:면적,ha
1951.3078,2018,충청북도,시설수박:면적,ha
1863.4956,2019,충청북도,시설수박:면적,ha
1953.2329,2020,충청북도,시설수박:면적,ha
1791.3537,2021,충청북도,시설수박:면적,ha
1748.8875,2022,충청북도,시설수박:면적,ha
4949,2013,충청북도,시설수박:10a당 생산량,kg
3648,2014,충청북도,시설수박:10a당 생산량,kg
4911,2015,충청북도,시설수박:10a당 생산량,kg
4790,2016,충청북도,시설수박:10a당 생산량,kg
4505,2017,충청북도,시설수박:10a당 생산량,kg
5661,2018,충청북도,시설수박:10a당 생산량,kg
4415,2019,충청북도,시설수박:10a당 생산량,kg
3132,2020,충청북도,시설수박:10a당 생산량,kg
3148,2021,충청북도,시설수박:10a당 생산량,kg
3160,2022,충청북도,시설수박:10a당 생산량,kg
59586,2013,충청북도,시설수박:생산량,톤
64716,2014,충청북도,시설수박:생산량,톤
62026,2015,충청북도,시설수박:생산량,톤
95417,2016,충청북도,시설수박:생산량,톤
94870,2017,충청북도,시설수박:생산량,톤
110464,2018,충청북도,시설수박:생산량,톤
82273,2019,충청북도,시설수박:생산량,톤
61175,2020,충청북도,시설수박:생산량,톤
56392,2021,충청북도,시설수박:생산량,톤
55265,2022,충청북도,시설수박:생산량,톤
4,2013,충청북도,참외:면적,ha
2,2014,충청북도,참외:면적,ha
123,2015,충청북도,참외:면적,ha
23,2016,충청북도,참외:면적,ha
2.7577,2017,충청북도,참외:면적,ha
16.5922,2018,충청북도,참외:면적,ha
2.9905,2019,충청북도,참외:면적,ha
6.463,2020,충청북도,참외:면적,ha
11.9524,2021,충청북도,참외:면적,ha
14.3283,2022,충청북도,참외:면적,ha
99,2013,충청북도,참외:생산량,톤
50,2014,충청북도,참외:생산량,톤
3326,2015,충청북도,참외:생산량,톤
350,2016,충청북도,참외:생산량,톤
50,2017,충청북도,참외:생산량,톤
313,2018,충청북도,참외:생산량,톤
51,2019,충청북도,참외:생산량,톤
121,2020,충청북도,참외:생산량,톤
249,2021,충청북도,참외:생산량,톤
89,2022,충청북도,참외:생산량,톤
1,2013,충청북도,노지참외:면적,ha
1,2014,충청북도,노지참외:면적,ha
2,2015,충청북도,노지참외:면적,ha
21,2016,충청북도,노지참외:면적,ha
1.8277,2017,충청북도,노지참외:면적,ha
6.0919,2018,충청북도,노지참외:면적,ha
1.9307,2019,충청북도,노지참외:면적,ha
3.6858,2020,충청북도,노지참외:면적,ha
5.1064,2021,충청북도,노지참외:면적,ha
5.9934,2022,충청북도,노지참외:면적,ha
1591,2013,충청북도,노지참외:10a당 생산량,kg
2238,2014,충청북도,노지참외:10a당 생산량,kg
1547,2015,충청북도,노지참외:10a당 생산량,kg
1412,2016,충청북도,노지참외:10a당 생산량,kg
1286,2017,충청북도,노지참외:10a당 생산량,kg
1200,2018,충청북도,노지참외:10a당 생산량,kg
1207,2019,충청북도,노지참외:10a당 생산량,kg
1183,2020,충청북도,노지참외:10a당 생산량,kg
1183,2021,충청북도,노지참외:10a당 생산량,kg
1183,2022,충청북도,노지참외:10a당 생산량,kg
16,2013,충청북도,노지참외:생산량,톤
22,2014,충청북도,노지참외:생산량,톤
31,2015,충청북도,노지참외:생산량,톤
297,2016,충청북도,노지참외:생산량,톤
24,2017,충청북도,노지참외:생산량,톤
73,2018,충청북도,노지참외:생산량,톤
23,2019,충청북도,노지참외:생산량,톤
44,2020,충청북도,노지참외:생산량,톤
60,2021,충청북도,노지참외:생산량,톤
71,2022,충청북도,노지참외:생산량,톤
3,2013,충청북도,시설참외:면적,ha
1,2014,충청북도,시설참외:면적,ha
121,2015,충청북도,시설참외:면적,ha
2,2016,충청북도,시설참외:면적,ha
0.93,2017,충청북도,시설참외:면적,ha
10.5003,2018,충청북도,시설참외:면적,ha
1.0598,2019,충청북도,시설참외:면적,ha
2.7772,2020,충청북도,시설참외:면적,ha
6.846,2021,충청북도,시설참외:면적,ha
8.3349,2022,충청북도,시설참외:면적,ha
2775,2013,충청북도,시설참외:10a당 생산량,kg
2800,2014,충청북도,시설참외:10a당 생산량,kg
2723,2015,충청북도,시설참외:10a당 생산량,kg
2650,2016,충청북도,시설참외:10a당 생산량,kg
2798,2017,충청북도,시설참외:10a당 생산량,kg
2290,2018,충청북도,시설참외:10a당 생산량,kg
2618,2019,충청북도,시설참외:10a당 생산량,kg
2756,2020,충청북도,시설참외:10a당 생산량,kg
2756,2021,충청북도,시설참외:10a당 생산량,kg
218,2022,충청북도,시설참외:10a당 생산량,kg
83,2013,충청북도,시설참외:생산량,톤
28,2014,충청북도,시설참외:생산량,톤
3295,2015,충청북도,시설참외:생산량,톤
53,2016,충청북도,시설참외:생산량,톤
26,2017,충청북도,시설참외:생산량,톤
240,2018,충청북도,시설참외:생산량,톤
28,2019,충청북도,시설참외:생산량,톤
77,2020,충청북도,시설참외:생산량,톤
189,2021,충청북도,시설참외:생산량,톤
18,2022,충청북도,시설참외:생산량,톤
111,2013,충청북도,딸기:면적,ha
124,2014,충청북도,딸기:면적,ha
88,2015,충청북도,딸기:면적,ha
104,2016,충청북도,딸기:면적,ha
119.7117,2017,충청북도,딸기:면적,ha
134.2309,2018,충청북도,딸기:면적,ha
161.6089,2019,충청북도,딸기:면적,ha
173.2169,2020,충청북도,딸기:면적,ha
164.8995,2021,충청북도,딸기:면적,ha
186.674,2022,충청북도,딸기:면적,ha
3315,2013,충청북도,딸기:생산량,톤
3841,2014,충청북도,딸기:생산량,톤
2735,2015,충청북도,딸기:생산량,톤
3086,2016,충청북도,딸기:생산량,톤
2669,2017,충청북도,딸기:생산량,톤
3925,2018,충청북도,딸기:생산량,톤
3920,2019,충청북도,딸기:생산량,톤
4454,2020,충청북도,딸기:생산량,톤
4260,2021,충청북도,딸기:생산량,톤
5423,2022,충청북도,딸기:생산량,톤
4,2013,충청북도,노지딸기:면적,ha
3,2014,충청북도,노지딸기:면적,ha
8,2015,충청북도,노지딸기:면적,ha
1,2016,충청북도,노지딸기:면적,ha
0.869,2017,충청북도,노지딸기:면적,ha
0,2018,충청북도,노지딸기:면적,ha
1.0161,2019,충청북도,노지딸기:면적,ha
0.3847,2020,충청북도,노지딸기:면적,ha
